tx0,component,weight,mean_z,variance_z,sigma_z
1.2914313802507804e-06,1,1.3801678675696387e-05,0.9999702368776062,1.483316710340304e-12,1.2179149027499023e-06
1.2914313802507804e-06,2,2.7688552898773616e-06,0.9993688115055372,1.6185252302154536e-12,1.272212729937668e-06
1.2914313802507804e-06,3,9.690993514570766e-07,0.9980502520089486,1.6441186723731867e-12,1.282231910526792e-06
1.2914313802507804e-06,4,9.690993514570766e-07,0.9963376233524112,1.7017236975846646e-12,1.3045013214192864e-06
1.2914313802507804e-06,5,1.7358592778846534e-06,0.988017775120231,1.888402992942374e-12,1.3741917598873796e-06
1.3511239984787704e-06,0,0.9999788196613181,1.0,1e-12,1e-06
1.3511239984787704e-06,1,1.4439620690032254e-05,0.999968861164789,1.5105971894915078e-12,1.22906354168184e-06
1.3511239984787704e-06,2,2.8968374841114094e-06,0.999339636673327,1.6549520169525606e-12,1.286449383750702e-06
1.3511239984787704e-06,3,1.0138931194389933e-06,0.9979601306411001,1.6823410309520392e-12,1.297050897595017e-06
1.3511239984787704e-06,4,1.0138931194389933e-06,0.9961683407607267,1.7440591660775382e-12,1.3206283224577376e-06
1.3511239984787704e-06,5,1.8160942688852295e-06,0.987463932007691,1.944716705243911e-12,1.3945309983087185e-06
1.4135757324642056e-06,0,0.9999778406624411,1.0,1e-12,1e-06
1.4135757324642056e-06,1,1.5107049698176431e-05,0.999967421863692,1.5396758325897272e-12,1.240836746953332e-06
1.4135757324642056e-06,2,3.030735278955148e-06,0.9993091133202835,1.693940371457603e-12,1.3015146451183725e-06
1.4135757324642056e-06,3,1.060757347634302e-06,0.9978658436780157,1.7232815932395652e-12,1.3127382043802812e-06
1.4135757324642056e-06,4,1.060757347634302e-06,0.9959912335789999,1.7894792663395664e-12,1.3377141945645813e-06
1.4135757324642056e-06,5,1.9000378864218813e-06,0.9868844891257939,2.005431720491674e-12,1.416132663450594e-06
1.4789141142200737e-06,0,0.9999768164122199,1.0,1e-12,1e-06
1.4789141142200737e-06,1,1.5805328649714192e-05,0.9999659160351339,1.5706978920889427e-12,1.2532748669342024e-06
1.4789141142200737e-06,2,3.1708221056525383e-06,0.9992771791149964,1.735714378385816e-12,1.3174651336509121e-06
1.4789141142200737e-06,3,1.1097877369783886e-06,0.997767198577304,1.7671813594866512e-12,1.3293537375306286e-06
1.4789141142200737e-06,4,1.1097877369783886e-06,0.9958059401385637,1.8382654217291758e-12,1.355826471835233e-06
1.4789141142200737e-06,5,1.987861550851399e-06,0.9862782632004744,2.0709830797858476e-12,1.439091060282791e-06
1.5472725705516692e-06,0,0.9999757448190435,1.0,1e-12,1e-06
1.5472725705516692e-06,1,1.6535883492567777e-05,0.9999643406040783,1.6038231118148922e-12,1.2664213800370286e-06
1.5472725705516692e-06,2,3.3173840340027945e-06,0.9992437688449692,1.7805223911666634e-12,1.3343621664175973e-06
1.5472725705516692e-06,3,1.1610844119009782e-06,0.9976639938968679,1.8143077872902666e-12,1.3469624297990894e-06
1.5472725705516692e-06,4,1.1610844119009782e-06,0.9956120820536801,1.8907308504056077e-12,1.3750384905178501e-06
1.5472725705516692e-06,5,2.079744605932521e-06,0.9856440162643035,2.141859022139348e-12,1.463509146585476e-06
1.6187906955260228e-06,0,0.9999746236946239,1.0,1e-12,1e-06
1.6187906955260228e-06,1,1.7300206084909192e-05,0.9999626923533548,1.639227465172554e-12,1.2803231877821138e-06
1.6187906955260228e-06,2,3.470720356540424e-06,0.9992088142834497,1.828640180544091e-12,1.3522722287113978e-06
1.6187906955260228e-06,3,1.2147521247891486e-06,0.9975560188835416,1.8649582687471103e-12,1.3656347493920584e-06
1.6187906955260228e-06,4,1.2147521247891486e-06,0.995409263448843,1.9472248597715494e-12,1.3954299909961622e-06
1.6187906955260228e-06,5,2.175874685061881e-06,0.9849804531284474,2.218608731713758e-12,1.4894994903368575e-06
1.6936145355354649e-06,0,0.9999734507495244,1.0,1e-12,1e-06
1.6936145355354649e-06,1,1.8099857241667904e-05,0.999960967917088,1.6771051360565661e-12,1.2950309401927685e-06
1.6936145355354649e-06,2,3.631144199717326e-06,0.9991722440501041,1.8803745571207045e-12,1.371267500205815e-06
1.6936145355354649e-06,3,1.2709004699010642e-06,0.9974430530427141,1.919464137637036e-12,1.3854472698868896e-06
1.6936145355354649e-06,4,1.2709004699010642e-06,0.9951970701503648,2.0081378129907272e-12,1.417087792972167e-06
1.6936145355354649e-06,5,2.27644809443817e-06,0.9842862187377771,2.3018513888626043e-12,1.5171853508594804e-06
1.7718968875373627e-06,0,0.9999722235884864,1.0,1e-12,1e-06
1.7718968875373627e-06,1,1.893646992185393e-05,0.9999591637738253,1.717670781007714e-12,1.3105993976069553e-06
1.7718968875373627e-06,2,3.7989831633348935e-06,0.9991339834652533,1.936067548929725e-12,1.3914264439522935e-06
1.7718968875373627e-06,3,1.3296441071672127e-06,0.9973248656880589,1.978195298346076e-12,1.4064833089468486e-06
1.7718968875373627e-06,4,1.3296441071672127e-06,0.9949750688405977,2.073906886901597e-12,1.4401065540096666e-06
1.7718968875373627e-06,5,2.3816702139368755e-06,0.9835598954037245,2.392286773512745e-12,1.5467019019554948e-06
1.8537976110791646e-06,0,0.9999709397055381,1.0,1e-12,1e-06
1.8537976110791646e-06,1,1.9811752563206113e-05,0.9999572762393452,1.761162118013758e-12,1.3270878335715981e-06
1.8537976110791646e-06,2,3.97457998953209e-06,0.9990939543973691,1.9961012305523903e-12,1.4128344667909224e-06
1.8537976110791646e-06,3,1.3911029963362316e-06,0.9972012154704529,2.041565585987449e-12,1.428833645316154e-06
1.8537976110791646e-06,4,1.3911029963362316e-06,0.9947428061730591,2.1450227643331074e-12,1.464589623182244e-06
1.8537976110791646e-06,5,2.4917559165143487e-06,0.9827999999092359,2.490707722319462e-12,1.5781976182720153e-06
1.9394839547458488e-06,0,0.9999695964788753,1.0,1e-12,1e-06
1.9394839547458488e-06,1,2.0727492570974246e-05,0.9999553014591338,1.807842895557794e-12,1.344560484157479e-06
1.9394839547458488e-06,2,4.1582932626954504e-06,0.9990520751035236,2.060903319069516e-12,1.4355846610595685e-06
1.9394839547458488e-06,3,1.4554026419434075e-06,0.997071849885119,2.1100389887263385e-12,1.452597325044466e-06
1.9394839547458488e-06,4,1.4554026419434075e-06,0.9944998078466585,2.2220374327112695e-12,1.4906500034251063e-06
1.9394839547458488e-06,5,2.6069300069975323e-06,0.9820049804799109,2.5980148063758852e-12,1.6118358496993065e-06
2.0291308976964444e-06,0,0.99996819116551,1.0,1e-12,1e-06
2.0291308976964444e-06,1,2.1685559967960022e-05,0.9999532354005138,1.858006305364036e-12,1.3630870498115798e-06
2.0291308976964444e-06,2,4.350498141720375e-06,0.9990082600624617,2.130953674944849e-12,1.4597786390219749e-06
2.0291308976964444e-06,3,1.5226743496021312e-06,0.9969365047559896,2.1841368895524425e-12,1.477882569608439e-06
2.0291308976964444e-06,4,1.5226743496021312e-06,0.9942455776371322,2.305573296176901e-12,1.5184114383713332e-06
2.0291308976964444e-06,5,2.7274276811554656e-06,0.9811732136151401,2.7152336772474526e-12,1.647796612828007e-06
2.122921506987111e-06,0,0.9999667208956663,1.0,1e-12,1e-06
2.122921506987111e-06,1,2.2687911213270624e-05,0.9999510738444093,1.911978914139489e-12,1.3827432567687643e-06
2.122921506987111e-06,2,4.551587126119107e-06,0.9989624197999606,2.206791873736357e-12,1.4855274732351324e-06
2.122921506987111e-06,3,1.5930554941416876e-06,0.9967949036962349,2.2644465167922807e-12,1.5048078006151751e-06
2.122921506987111e-06,4,1.5930554941416876e-06,0.9939795963837089,2.3963338517927184e-12,1.548009642021883e-06
2.122921506987111e-06,5,2.853495005990055e-06,0.980303000772772,2.8435356298382304e-12,1.6862786335117427e-06
2.221047311410388e-06,0,0.9999651826669224,1.0,1e-12,1e-06
2.221047311410388e-06,1,2.3736593197582724e-05,0.9999488123767295,1.9701252039068922e-12,1.4036114860982337e-06
2.221047311410388e-06,2,4.761970857539744e-06,0.998914460706114,2.2890260485161157e-12,1.5129527581904584e-06
2.221047311410388e-06,3,1.6666898001389104e-06,0.9966467575438567,2.351630831920683e-12,1.5335027981456973e-06
2.221047311410388e-06,4,1.6666898001389104e-06,0.9937013209289373,2.495116233799647e-12,1.5795936926310028e-06
