sample,file_index,event,track_index,pdg,truth_pt_GeV,truth_phi,truth_tanlambda,truth_omega,d0_mm,z0_mm,phi_mrad,tanlambda,omega_rel_pct,pt_rel_pct,chi2,ndf,chi2_ndf
electron,1,60,0,11,2.000358942691854,-0.6568651398439149,0.08748866284204006,-0.0004499192523862157,0.01012294553220272,0.00105668802279979,-0.8529225569029464,0.00013745164560795275,-0.2538943335383865,0.25454059769247,457.58648681640625,462,0.9904469411610525
electron,1,61,0,11,2.000358957076129,-0.8256310909600326,0.0874886622129225,-0.00044991924915091535,0.015755699947476387,0.008432499133050442,-1.2848288206985803,-0.00048806121928922364,8.787197423699508,-8.077418696131613,1064.5927734375,460,2.3143321161684782
electron,1,62,0,11,2.000358919527296,-1.541268319771503,0.08748866385517635,-0.00044991925759637106,0.007582011632621288,-0.008779564872384071,-0.3071120522275539,0.0007605948418565739,-0.17654949933342168,0.17686174786379222,531.7159423828125,462,1.150900308187906
electron,1,63,0,11,2.0003588767873954,2.2633935148346045,0.08748866572446932,-0.0004499192672093983,0.009172417223453522,-0.0010488908737897873,-0.8834535705664059,0.0003214408510197192,-0.05705573608421414,0.05708830823870233,486.6736755371094,460,1.057986251167629
electron,1,64,0,11,2.0003589736173124,2.195799837484151,0.08748866148946934,-0.00044991924543048465,0.0028410430531948805,0.022516749799251556,-0.9000400445757784,-0.002272854528409765,0.1117428041291238,-0.11161807895777612,503.3005676269531,460,1.094131668754246
electron,1,65,0,11,2.0003589586738526,-0.34844583273492313,0.08748866214304367,-0.0004499192487915565,-0.0060111903585493565,-0.012015440501272678,0.02127886376834809,0.0003952275320967119,0.12004137098277129,-0.11989744444667735,440.1952209472656,462,0.952803508543865
electron,1,66,0,11,2.000358928821547,0.942317343858737,0.08748866344867849,-0.00044991925550591494,-0.01234232634305954,-0.007805677596479654,0.5823601207551876,0.000852349148405554,0.008920916393190004,-0.008920120636687125,478.9386291503906,460,1.0411709329356318
electron,1,67,0,11,2.000358896042118,1.1032583753667797,0.08748866488233545,-0.00044991926287864004,0.010157640092074871,0.0017624510219320655,0.10323123112065957,0.00021761785253546218,1.5009523083511354,-1.4787568729319551,492.3866271972656,460,1.0704057112984036
electron,1,68,0,11,2.0003589047391497,1.744985166394743,0.08748866450195786,-0.00044991926092251007,-0.018393464386463165,-0.0012022178852930665,1.2137261986406855,-9.132754211899075e-05,0.012270487840154552,-0.01226898237615997,408.2396240234375,458,0.8913528908808679
electron,1,69,0,11,2.0003589750737016,0.23728278163715608,0.087488661425772,-0.0004499192451029147,0.0008202954195439816,0.007087528705596924,0.2305519218801788,-0.0004243728691962212,-0.06308610269797428,0.06312592638471252,473.6158447265625,462,1.0251425210531655
electron,1,70,0,11,2.000358924492695,1.537659568818822,0.08748866363800725,-0.0004499192564795571,0.005602441728115082,0.0014664975460618734,-0.20961287857534927,-0.00040022774971684716,-0.24666325839913428,0.24727319050798444,478.7079772949219,460,1.0406695158585257
electron,1,71,0,11,2.0003589107941613,2.625954135641775,0.08748866423713295,-0.00044991925956062133,0.01100069098174572,-0.0022132163867354393,-0.6453835818382991,0.0003281404103127328,0.13218715279681048,-0.13201264903472207,469.0638427734375,462,1.0152897029728085
electron,1,72,0,11,2.0003589095402527,-1.011909021874475,0.0874886642919745,-0.00044991925984264947,0.014166277833282948,-0.0007308800122700632,-1.3894896306518856,-0.0002356525288786382,0.14452932861962792,-0.14432074281896287,461.4625549316406,460,1.003179467242697
electron,1,73,0,11,2.000358949726099,0.13657222925199441,0.08748866253438693,-0.0004499192508040786,0.004015102982521057,0.0069832815788686275,-0.35213171018533274,-0.0002369397217343444,0.04745588016207023,-0.04743337023872456,489.8092041015625,460,1.0648026176120924
electron,1,74,0,11,2.000358939965778,-2.8641080360486293,0.08748866296126905,-0.0004499192529993628,-0.0014070937177166343,-0.005082521587610245,0.050971992232806684,0.00029069506809649426,-0.17275136505566974,0.1730503118315899,462.7428894042969,460,1.0059628030528194
electron,1,75,0,11,2.0003589552531182,-2.0741255490160193,0.08748866229265456,-0.00044991924956094554,0.0048680794425308704,0.004816032014787197,-0.2510340833459246,-1.646934955840118e-05,1.5072687431647698,-1.484887498035716,455.966796875,460,0.9912321671195652
electron,1,76,0,11,2.000358947388072,-0.325315520053072,0.08748866263664401,-0.0004499192513299459,0.0036664255894720554,0.0065635512582957745,-0.5635173271464899,-9.915623701250986e-05,2.713864499970698,-2.6421598614581048,354.8514404296875,140,2.5346531459263395
electron,1,77,0,11,2.000358916056991,0.038408692946643126,0.08748866400695528,-0.0004499192583769095,0.0031181946396827698,0.013195625506341457,-0.1428201999371173,-0.0009274759051867837,0.7717974116594569,-0.7658863208588175,437.67095947265625,460,0.9514586075492527
electron,1,78,0,11,2.0003589054813267,2.2495693378923387,0.08748866446949766,-0.0004499192607555802,0.01421482302248478,0.005540818441659212,-0.8258038042039395,-0.0007755143258743047,-0.03831454086901246,0.03832922653618576,462.74725341796875,460,1.0059722900390624
electron,1,79,0,11,2.0003590143374606,-1.2544850691541407,0.0874886597085134,-0.00044991923627173955,-0.004004745744168758,0.004342224448919296,-0.12046253836417442,-7.460403577269625e-07,-0.18864119748394273,0.18899772505571488,425.9158630371094,460,0.9259040500806726
electron,1,80,0,11,2.0003588976980775,1.2007770172169883,0.0874886648099096,-0.0004499192625061829,0.010122159495949745,-0.0202956460416317,-0.9599557927328917,0.0012537478168337113,-0.22082869278475145,0.22131742516163885,523.0513305664062,460,1.1370681099269702
electron,1,81,0,11,2.0003589744550827,3.084982922314334,0.0874886614528282,-0.000449919245242054,0.018429836258292198,0.012954406440258026,-1.282742260622971,-0.0010933977809532008,6.411097428110947,-6.024839122105807,623.6709594726562,460,1.3558064336362092
electron,1,82,0,11,2.0003589152712786,-2.4056732194448625,0.08748866404131958,-0.00044991925855363137,-0.001107168267481029,-0.01865270733833313,0.06122756253823525,0.0011862537757962033,-0.05439518645926586,0.05442479092576476,449.5650329589844,460,0.9773152890412704
electron,1,83,0,11,2.0003589629748486,0.896879557731301,0.08748866195493324,-0.0004499192478241797,-0.003162287874147296,-0.0020709249656647444,0.5384644244607051,-0.0005090119939385185,-0.08870914339803165,0.08878790638922988,471.3497619628906,460,1.0246733955715013
electron,1,84,0,11,2.0003588990540955,2.903100952434015,0.08748866475060214,-0.0004499192622011883,-0.00023989025794435292,0.010484625585377216,-0.06960325188609673,-0.0004171193285249647,-0.16468696468463115,0.16495863004543948,513.0462036132812,460,1.1153178339419159
