seed,entry,category,transition_count,ebrem_transition_count,ebrem_step_count,max_frac,sum_loss_GeV,cumulative_frac,lcio_residual_pct,gsf_residual_pct
5,7,light_ebrem,232,1,1,1.2959195417057821e-05,2.5987625122070312e-05,1.2959195417105995e-05,-0.01729851695886633,0.32251445517390526
5,8,light_ebrem,232,1,1,0.00850175765714139,0.017063140869140625,0.00850175765714134,-0.7784709908132716,-0.2690621030214149
5,9,no_ebrem,232,0,0,0.0,0.0,0.0,-0.3063768178955109,-0.004063738323230708
6,0,no_ebrem,233,0,0,0.0,0.0,0.0,0.009051532166322113,0.21715423987398952
6,1,no_ebrem,232,0,0,0.0,0.0,0.0,-0.20920631137353896,0.19866795003943385
6,2,no_ebrem,232,0,0,0.0,0.0,0.0,-0.10056907325812348,0.08721136180233333
6,3,light_ebrem,232,1,1,0.0001795075126448252,0.00036025047302246094,0.00017950751264483866,-0.025929976135462864,0.18749108395943212
6,4,light_ebrem,232,1,1,0.0033704040147791593,0.00676274299621582,0.0033704040147791714,-0.4315396385039354,-0.03400465802102408
6,5,no_ebrem,232,0,0,0.0,0.0,0.0,0.06798320939896033,0.3004921490790453
6,6,no_ebrem,233,0,0,0.0,0.0,0.0,-0.03496747055260137,0.03237750466637423
6,7,no_ebrem,231,0,0,0.0,0.0,0.0,-0.16319963002403912,0.42423051023767777
6,8,hard_ebrem,216,3,3,0.8410482132790277,1.688718855381012,0.8411687977863785,-84.20294813772274,1.3428633281592766
6,9,light_ebrem,233,1,1,0.015759928991689837,0.03162670135498047,0.015759928991689875,-1.5219886829508775,-0.5216931162003472
7,0,no_ebrem,232,0,0,0.0,0.0,0.0,-0.4247742620575767,-0.20807178470176782
7,1,no_ebrem,233,0,0,0.0,0.0,0.0,-0.20015516471446668,-0.06928471012910385
7,2,no_ebrem,232,0,0,0.0,0.0,0.0,0.04870956890343235,0.11993716255269536
7,3,no_ebrem,232,0,0,0.0,0.0,0.0,-0.029126978923722166,0.29367986726406237
7,4,light_ebrem,234,2,2,0.024685157671116197,0.05518221855163574,0.027517480736673705,-0.181177239841874,-0.05588911208905841
7,5,no_ebrem,232,0,0,0.0,0.0,0.0,-0.14809855367301553,0.04930568321592886
7,6,light_ebrem,233,2,2,0.042956107758755094,0.09668636322021484,0.048182028981064384,-4.546010162260335,-1.3273628489667098
7,7,no_ebrem,233,0,0,0.0,0.0,0.0,-0.06944733245457972,0.20857870060983688
7,8,light_ebrem,232,2,2,0.001791662910996199,0.004111766815185547,0.0020501109327402123,-0.09370146922057056,0.10605872769082299
7,9,hard_ebrem,232,2,2,0.13363445169203508,0.3823127746582031,0.1905654151531977,-12.575027479698356,0.2188500500389738
8,0,no_ebrem,232,0,0,0.0,0.0,0.0,0.0659144696749037,0.8716336607667751
8,1,light_ebrem,233,1,1,0.001047170158619322,0.002102375030517578,0.001047170158619326,-0.11669744591993331,-0.0019999536217403433
8,2,light_ebrem,232,1,1,9.22594774023726e-05,0.0001850128173828125,9.225947740232332e-05,-0.02278657847804918,0.5616278407172646
8,3,light_ebrem,233,1,1,0.0015363682970633479,0.003084421157836914,0.001536368297063384,-0.3758943218099858,0.04318936949634756
8,4,no_ebrem,232,0,0,0.0,0.0,0.0,-0.5638189788326642,-0.42577647214108744
8,5,no_ebrem,233,0,0,0.0,0.0,0.0,0.27564806108593687,0.4672773804295133
8,6,no_ebrem,231,0,0,0.0,0.0,0.0,-0.10636893209297386,-0.0018888869839922533
8,7,light_ebrem,232,1,1,0.00015396630751491014,0.000308990478515625,0.00015396630751496332,-0.08895137045516141,0.19634139682834195
8,8,no_ebrem,232,0,0,0.0,0.0,0.0,0.08811919331220258,0.26449850308134054
8,9,no_ebrem,232,0,0,0.0,0.0,0.0,0.07276608795898912,-0.0207613627562953
9,0,hard_ebrem,62,19,31,0.4497138130836314,0.10090432455763221,0.7866656855135781,-90.82426862168288,-90.84219242144577
9,1,no_ebrem,231,0,0,0.0,0.0,0.0,-0.1568504136945881,2.8372825530711494
9,2,light_ebrem,231,2,2,0.00045323144376179956,0.0010640621185302734,0.0005314007748853378,-0.17858438399366913,0.15276773839812136
9,3,no_ebrem,231,0,0,0.0,0.0,0.0,-0.4674247204090772,2.3197522947873903
9,4,hard_ebrem,232,3,4,0.19939853117668227,0.4266873598098755,0.21281175572251432,-20.546230883210058,-1.0315047285861247
9,5,no_ebrem,232,0,0,0.0,0.0,0.0,0.027267136972311624,0.18322893605206655
9,6,no_ebrem,232,0,0,0.0,0.0,0.0,0.11948295603925023,0.13969913542973186
9,7,light_ebrem,234,1,1,0.0005062868508577389,0.0010151863098144531,0.0005062868508577401,-0.0669197785873478,0.21489728154167298
9,8,light_ebrem,233,1,1,0.01708422333461906,0.03428840637207031,0.01708422333461901,-1.6190703550320955,-0.9496535177039852
9,9,hard_ebrem,232,4,4,0.4442057751258749,1.0194680094718933,0.5084134569545733,-11.471604383981628,-9.537749581775815
10,0,light_ebrem,232,3,3,0.02874854691813465,0.06133747100830078,0.03059381449419052,-2.964307973378655,1.5181647305253771
10,1,hard_ebrem,231,2,2,0.3349456403868159,0.6723537445068359,0.3349513023427704,-33.676148934163535,-28.38926219690901
10,2,light_ebrem,232,1,1,0.0003357250276592992,0.0006737709045410156,0.0003357250276593282,0.037901956190096515,0.2939142721975011
10,3,light_ebrem,232,4,4,0.07310571840775276,0.14905953407287598,0.07426932412404463,-7.325837577256799,-6.789447526243583
10,4,hard_ebrem,232,3,3,0.4983250166204012,1.149879276752472,0.5730970963932497,-57.444407065447734,-57.45347385143709
10,5,no_ebrem,232,0,0,0.0,0.0,0.0,-0.1258789490394517,0.1834953096720898
10,6,light_ebrem,232,1,1,0.008575505129238561,0.01720714569091797,0.008575505129238548,-0.7983818862953881,-0.5302249000734883
10,7,no_ebrem,232,0,0,0.0,0.0,0.0,-0.06777206666696747,0.10345210607850158
10,8,light_ebrem,232,1,1,0.0008698437227505594,0.0017457008361816406,0.0008698437227505629,-0.02617582795442594,0.09664816993472085
10,9,no_ebrem,232,0,0,0.0,0.0,0.0,0.12430424403433728,0.7609978166920622
11,0,no_ebrem,233,0,0,0.0,0.0,0.0,-0.28297991560913105,0.2593904194157373
11,1,light_ebrem,233,1,1,0.0015932711399067098,0.003198862075805664,0.0015932711399067045,-0.013707028555340561,0.3216544854197365
11,2,no_ebrem,232,0,0,0.0,0.0,0.0,-0.05038630814205502,0.0886454861273765
11,3,no_ebrem,231,0,0,0.0,0.0,0.0,0.03618633121085446,0.521838036759305
11,4,no_ebrem,232,0,0,0.0,0.0,0.0,-0.24469335941886106,0.42460914698086444
11,5,hard_ebrem,232,1,1,0.4186732557788602,0.840091347694397,0.41867325577886016,-41.818312297615385,-41.81238221374268
11,6,hard_ebrem,232,1,1,0.4991370807652699,1.0010749101638794,0.49913708076526997,-0.18557575684912297,-0.07927734924699703
11,7,no_ebrem,232,0,0,0.0,0.0,0.0,-0.04150036085202304,0.12353202805242926
11,8,no_ebrem,232,0,0,0.0,0.0,0.0,-0.08168250547619488,1.1249127107809895
11,9,light_ebrem,231,2,3,0.046778613984234794,0.11149990558624268,0.05554742411693647,-4.480567950505907,-4.370712619491957
12,0,light_ebrem,232,1,1,0.011144204284294027,0.022363781929016113,0.01114420428429408,-1.1144044395366814,-0.952403335618942
12,1,light_ebrem,231,1,1,0.040606551027846466,0.08144009113311768,0.040606551027846494,0.060808192544729786,0.20054616818018484
12,2,light_ebrem,233,1,1,0.00046715443574655294,0.0009379386901855469,0.0004671544357465196,-0.06038919228690011,0.3876674327516993
12,3,light_ebrem,232,2,2,0.00029353270919869933,0.0006784200668334961,0.0003402011995763399,-0.5622499144815195,-0.49234497213146977
12,4,no_ebrem,232,0,0,0.0,0.0,0.0,-0.06116502722563646,0.042541498711950725
12,5,no_ebrem,232,0,0,0.0,0.0,0.0,-0.15779797047477723,0.4575429710887703
12,6,light_ebrem,232,1,1,0.0058831287024253935,0.01180577278137207,0.005883128702425355,-0.6152385366253167,-0.032478008576804544
12,7,hard_ebrem,233,1,1,0.8189058430227306,1.6425021886825562,0.8189058430227306,0.04231371248092993,0.17674439691784413
12,8,hard_ebrem,232,1,2,0.23929950916967632,0.48011207580566406,0.23929950916967635,-22.66744301154357,0.16897571346663054
12,9,no_ebrem,233,0,0,0.0,0.0,0.0,0.2838043668961713,0.28058855397825516
13,0,no_ebrem,232,0,0,0.0,0.0,0.0,-0.1467700194132813,0.15066951083692517
13,1,light_ebrem,232,3,3,0.013283091775039318,0.04887044429779053,0.02441813351514721,-2.1715768001575033,0.2977430412180324
13,2,light_ebrem,232,1,1,0.017408945504337418,0.03493809700012207,0.01740894550433747,-1.5284471075585118,-0.22932698093107487
13,3,hard_ebrem,232,1,1,0.2724713229454582,0.5466573238372803,0.2724713229454583,-27.24192967662783,-27.2514615589053
13,4,no_ebrem,232,0,0,0.0,0.0,0.0,-0.00863320703818659,0.1664372637276466
13,5,hard_ebrem,232,1,1,0.49009713570187985,0.98271644115448,0.49009713570187985,-49.12270961107498,-49.13304581266722
13,6,no_ebrem,231,0,0,0.0,0.0,0.0,-0.12757808688636937,-0.001281456839943732
13,7,hard_ebrem,233,2,3,0.13580500856403466,0.2836742401123047,0.14138737341898278,-12.80987737358759,1.1643093054271083
13,8,no_ebrem,232,0,0,0.0,0.0,0.0,0.028600320919832563,0.25268237659751386
13,9,hard_ebrem,231,1,1,0.506151201010417,1.0160295963287354,0.506151201010417,-50.64527727891956,-50.62676514211925
14,0,hard_ebrem,233,3,3,0.268371957632931,0.5713402032852173,0.2848618688129798,-2.156761412886642,-0.0650246270202046
14,1,no_ebrem,233,0,0,0.0,0.0,0.0,0.04092833691801065,2.9554530374976844
14,2,light_ebrem,231,2,2,0.0005953064188290786,0.0012586116790771484,0.0006272866918503039,-0.3714043108408331,0.3622183321598302
14,3,light_ebrem,232,2,2,0.023153238993886223,0.05425059795379639,0.027027404234371666,-2.489954382441719,-0.5742367391115317
14,4,light_ebrem,232,1,1,0.0028686084689682595,0.005759000778198242,0.0028686084689683033,-0.7318641937719602,1.2541733632686285
14,5,no_ebrem,232,0,0,0.0,0.0,0.0,0.019709413469128703,2.677036837866585
14,6,light_ebrem,232,1,1,0.0030566418125988083,0.006136417388916016,0.0030566418125987926,-0.40416089430043284,-0.21028924458693446
14,7,no_ebrem,231,0,0,0.0,0.0,0.0,-0.027147307585091155,0.1843453620382021
14,8,no_ebrem,232,0,0,0.0,0.0,0.0,-0.030697991782730912,0.12577732772252118
14,9,light_ebrem,232,1,1,0.0007425165599717195,0.0014908313751220703,0.0007425165599717065,-0.049299901546871784,0.23255818962397726
15,0,light_ebrem,232,1,1,0.00018595409311829557,0.00037288665771484375,0.00018595409311827904,-0.05982670442390354,0.14593112869678618
15,1,hard_ebrem,232,3,3,0.21909579295358736,0.4985455274581909,0.2483662914628465,-23.74524745141803,-20.698291273231
15,2,light_ebrem,233,2,2,0.03556269005135314,0.07322931289672852,0.03651571796743247,-0.3298161563770379,-0.21395141383669744
15,3,no_ebrem,233,0,0,0.0,0.0,0.0,0.22077453703368538,0.5106859534150352
15,4,no_ebrem,232,0,0,0.0,0.0,0.0,-0.10724740190107492,0.3048033566731882
15,5,light_ebrem,232,1,1,0.07284014129215256,0.14610254764556885,0.07284014129215255,-0.17944223429674208,0.22200444526024513
15,6,light_ebrem,232,2,2,0.00037591362282208093,0.0008487701416015625,0.0004230461132979091,0.14761155323464864,0.1915381064608341
15,7,no_ebrem,232,0,0,0.0,0.0,0.0,0.11852264726420438,0.16224834284755132
15,8,light_ebrem,232,2,3,0.0013465525191114962,0.0029821395874023438,0.0014856673985530477,-0.10749386645640316,0.1450731358048245
15,9,no_ebrem,232,0,0,0.0,0.0,0.0,-0.08572145835204542,-0.005689369054958954
16,0,hard_ebrem,306,3,4,0.9677444878977269,1.9882680863374844,0.9924145310103081,-74.24082288530278,-74.25281971194569
16,1,light_ebrem,232,1,1,0.0008887835093477883,0.0017838478088378906,0.0008887835093477348,-0.15088014934473373,0.06648589870331047
16,2,no_ebrem,232,0,0,0.0,0.0,0.0,0.11826206344667341,0.9783158192911043
16,3,hard_ebrem,232,1,1,0.5208535706936195,1.0445659160614014,0.5208535706936195,-0.11791699274925027,0.5484861532843627
16,4,no_ebrem,232,0,0,0.0,0.0,0.0,0.043804854513895264,0.13165062531642266
16,5,no_ebrem,232,0,0,0.0,0.0,0.0,0.026255752698102455,0.5382768840584777
16,6,no_ebrem,233,0,0,0.0,0.0,0.0,-0.023840186852663002,0.14763857054694896
16,7,hard_ebrem,233,2,2,0.16595702997996564,0.3333561420440674,0.1661709030851366,-16.698019875895074,-14.536268221047816
16,8,light_ebrem,232,1,1,0.056779185691095226,0.06640875339508057,0.05677918569109519,-44.64291973429582,-41.449098872778116
16,9,light_ebrem,232,1,1,0.02715612776375391,0.054465293884277344,0.027156127763753868,-0.6699261461031832,-0.4266942593296279
17,0,no_ebrem,233,0,0,0.0,0.0,0.0,-0.2623261226390245,-0.23626614972150833
17,1,light_ebrem,232,1,1,0.00022675745041952504,0.0004551410675048828,0.00022675745041955686,-0.046157970556274984,0.3796235910799789
17,2,no_ebrem,232,0,0,0.0,0.0,0.0,-0.10271278148744958,-0.08015629560719463
17,3,light_ebrem,231,1,1,0.0018318395309046144,0.003676176071166992,0.0018318395309045998,-0.2717715933260809,0.3073303394368963
17,4,light_ebrem,231,1,1,5.345920243146708e-06,1.0728836059570312e-05,5.3459202431493935e-06,-0.22337927421453857,0.2832965932498867
17,5,light_ebrem,233,1,1,0.0020025057137023723,0.003953099250793457,0.0020025057137024183,-1.51810814601025,-1.3918254712458558
17,6,no_ebrem,231,0,0,0.0,0.0,0.0,-0.17391532699760348,0.04038959471095129
17,7,light_ebrem,233,1,1,0.04453207049155432,0.08934760093688965,0.044532070491554276,-4.277689667485736,0.43130104330457264
17,8,no_ebrem,232,0,0,0.0,0.0,0.0,-0.24206415771983303,1.029225373072877
17,9,light_ebrem,233,1,1,0.00020904718194896587,0.00041961669921875,0.00020904718194891814,-0.2276967483354213,0.007523613853254622
18,0,hard_ebrem,232,1,1,0.26531642810261047,0.5321918725967407,0.26531642810261047,-0.04946803744559477,0.3040674294473335
18,1,light_ebrem,232,1,1,0.002279297216889387,0.004575967788696289,0.0022792972168893533,-0.2811830911340519,-0.20740781678556022
18,2,no_ebrem,233,0,0,0.0,0.0,0.0,-0.12402034585689868,0.07304483969015052
18,3,hard_ebrem,2654,10,25,0.7933634548539723,1.8766504004597664,0.9422228137660674,-67.26163358564416,-67.26999582134802
18,4,no_ebrem,232,0,0,0.0,0.0,0.0,0.10138838164827142,0.36912363045329766
18,5,hard_ebrem,232,1,1,0.38199013792698855,0.7668886184692383,0.38199013792698855,-38.24791043570812,-38.15655247270743
18,6,hard_ebrem,232,1,1,0.19331139802011466,0.3876311779022217,0.19331139802011466,-0.16166301465765484,0.3891547998125232
18,7,no_ebrem,233,0,0,0.0,0.0,0.0,-0.09038583535126088,0.23837247697572136
18,8,no_ebrem,232,0,0,0.0,0.0,0.0,0.007360732282136692,0.5545324007912859
18,9,light_ebrem,232,2,2,0.032213559056903894,0.06479525566101074,0.032301139158346315,0.07410800008375348,0.4495989549623531
19,0,hard_ebrem,407,24,28,0.7265012867977414,1.8970045454334468,0.9642817491183543,-72.6652364460473,-24.343072720386807
19,1,no_ebrem,232,0,0,0.0,0.0,0.0,0.0035357080450289253,0.19190954692224485
19,2,light_ebrem,231,3,4,0.044026751398388124,0.1263577938079834,0.06298015061053375,-2.1994459460229354,-1.2693137937624983
19,3,light_ebrem,232,1,1,0.0011342586402089518,0.002275228500366211,0.001134258640208996,0.012268348000284897,0.8198640658922504
19,4,no_ebrem,232,0,0,0.0,0.0,0.0,0.1548314898944592,0.5947291201032813
19,5,no_ebrem,232,0,0,0.0,0.0,0.0,-6.341125937565927,1.184571909185921
19,6,light_ebrem,232,1,1,0.0009055955012306521,0.0018169879913330078,0.0009055955012307049,-0.35099283549368915,-0.3085191451454662
19,7,light_ebrem,233,1,1,0.014173736416979573,0.0284273624420166,0.01417373641697961,-0.9773288984686651,-0.5785504440936483
19,8,no_ebrem,234,0,0,0.0,0.0,0.0,0.01419138417698578,0.1915381064608341
19,9,no_ebrem,232,0,0,0.0,0.0,0.0,-0.03177935683842517,0.1660984885222134
20,0,no_ebrem,232,0,0,0.0,0.0,0.0,0.40808996346231513,1.297410201212072
20,1,no_ebrem,232,0,0,0.0,0.0,0.0,-0.0799494860900723,0.4521865840538363
20,2,no_ebrem,232,0,0,0.0,0.0,0.0,0.13815424041129726,0.22812963807728476
20,3,light_ebrem,232,1,1,0.011684684219923112,0.023436546325683594,0.01168468421992308,0.18581371557386636,0.32521065557176604
20,4,light_ebrem,232,1,1,0.0004762958706681384,0.0009553432464599609,0.00047629587066810863,-0.18850358698688843,0.968687871753754
20,5,no_ebrem,232,0,0,0.0,0.0,0.0,0.08203807564471385,0.16767127622091377
20,6,light_ebrem,232,1,1,0.0013727166858819295,0.0027561187744140625,0.0013727166858819029,-0.5507861208150092,-0.6068748069124185
20,7,light_ebrem,232,1,1,0.0036611128329539343,0.0073506832122802734,0.0036611128329538944,-0.3302331574108206,0.10297858963376078
20,8,light_ebrem,232,1,1,0.0005912258796848793,0.0011851787567138672,0.0005912258796848535,-0.1048961686325869,0.31668388854280255
20,9,light_ebrem,233,1,2,0.02971354321530941,0.05956375598907471,0.02971354321530939,0.13186375680721737,0.41047096048704074
21,0,light_ebrem,232,1,1,0.0002938502212613711,0.0005893707275390625,0.0002938502212613825,-0.04721857715225897,0.3841372927137372
21,1,no_ebrem,232,0,0,0.0,0.0,0.0,0.024442349897900714,-0.012989725620762243
21,2,light_ebrem,232,1,1,0.0011702113620710994,0.0023467540740966797,0.001170211362071072,-0.04758617646767506,0.17107471034419708
21,3,light_ebrem,234,1,1,0.0005955248926907436,0.0011937618255615234,0.0005955248926907686,-0.022624823048750697,0.21121784636146687
21,4,light_ebrem,232,1,1,0.00010694390328848937,0.00021457672119140625,0.00010694390328847003,0.1544494407011314,0.2733504746399362
21,5,light_ebrem,233,1,1,4.280775086650023e-06,8.58306884765625e-06,4.280775086629163e-06,-0.19188907949600853,0.0730199469652259
21,6,hard_ebrem,230,2,2,0.11119950220418973,0.22341406345367432,0.1113803988016735,-0.07671151296078853,0.0959477218732984
21,7,no_ebrem,230,0,0,0.0,0.0,0.0,0.016140395285247036,0.2778405394297389
21,8,no_ebrem,232,0,0,0.0,0.0,0.0,-0.1938890248533137,0.12400469409330898
21,9,light_ebrem,233,1,1,0.0006504182099991909,0.0013053417205810547,0.0006504182099992262,0.01852981819521372,0.2220684059879492
22,0,light_ebrem,232,1,1,0.015684476979997888,0.03148245811462402,0.015684476979997863,-1.3954327630371433,0.42949251118781256
22,1,no_ebrem,233,0,0,0.0,0.0,0.0,0.31080840537047183,0.4669049555692236
22,2,light_ebrem,231,2,2,0.07027744951795387,0.14209258556365967,0.0707763392900298,-6.8422550553314565,0.025777520977942732
22,3,hard_ebrem,2489,6,7,0.7695956865960327,1.6243232786655426,0.81122000322436,-0.9443811805697208,-0.6855574344246902
22,4,hard_ebrem,232,1,1,0.5207371993689043,1.0451699495315552,0.5207371993689043,-52.16320668636636,-52.12749872790218
22,5,light_ebrem,233,1,1,0.03155055232876465,0.06326699256896973,0.03155055232876469,-1.4479631223055813,0.16768426598782366
22,6,light_ebrem,233,1,1,0.0002796931034126007,0.000560760498046875,0.0002796931034125816,0.034502120437516874,0.4975837210810282
22,7,hard_ebrem,233,1,1,0.551424302900157,1.1058006286621094,0.551424302900157,-0.038881861167849974,0.07259105859587528
22,8,no_ebrem,232,0,0,0.0,0.0,0.0,-0.04461126886092707,0.019443910102658227
22,9,no_ebrem,231,0,0,0.0,0.0,0.0,0.05430710463593892,0.4186426861712236
23,0,no_ebrem,232,0,0,0.0,0.0,0.0,-0.11001936832888157,0.20205293705406344
23,1,no_ebrem,233,0,0,0.0,0.0,0.0,0.057697393912048575,1.04117240370881
23,2,light_ebrem,232,1,1,0.0010638357251427561,0.002135753631591797,0.0010638357251427921,0.0867649762743861,0.31916586813894093
23,3,light_ebrem,233,1,1,0.00012077403688346458,0.00024247169494628906,0.00012077403688348642,-0.06348701348661828,0.26015171862470005
23,4,no_ebrem,232,0,0,0.0,0.0,0.0,-0.012509808415629856,0.7480985278175697
23,5,light_ebrem,233,1,1,0.04573346499591068,0.09180378913879395,0.04573346499591069,-4.566418752512114,-0.9644169153932031
23,6,no_ebrem,233,0,0,0.0,0.0,0.0,0.019158981228642753,0.17194509131950445
23,7,hard_ebrem,232,3,3,0.7031300723969556,1.423394799232483,0.7096186902520705,-0.8234550562802935,-0.026280368000279955
23,8,no_ebrem,232,0,0,0.0,0.0,0.0,-0.10182232526791603,12.71649193115028
23,9,hard_ebrem,232,3,3,0.4736422915579463,1.0059611201286316,0.5015275473093463,-50.19380248100674,-50.22370640528877
24,0,light_ebrem,232,1,1,0.02703882069507614,0.05428445339202881,0.027038820695076127,-2.6424846984603874,-2.5142359117198874
24,1,no_ebrem,232,0,0,0.0,0.0,0.0,0.06344604209657508,0.31261266566803025
24,2,no_ebrem,232,0,0,0.0,0.0,0.0,-0.1196422331761798,0.16566984161662596
24,3,light_ebrem,233,4,4,0.049924489911452555,0.13761329650878906,0.06861886436293418,-4.951389843083239,0.9838946584680783
24,4,no_ebrem,232,0,0,0.0,0.0,0.0,0.06738687249726553,0.21066636136105005
24,5,no_ebrem,232,0,0,0.0,0.0,0.0,0.14785281641106687,0.2935442002134189
24,6,light_ebrem,232,2,2,0.09604511720654768,0.19284164905548096,0.0960793043259508,-9.338080057122603,1.8072290656954728
24,7,light_ebrem,233,1,1,0.0028162233865523046,0.00564885139465332,0.0028162233865522968,-0.06591675339757819,0.7235970055281487
24,8,no_ebrem,232,0,0,0.0,0.0,0.0,0.10773990412351567,0.2424246666674537
24,9,no_ebrem,232,0,0,0.0,0.0,0.0,0.12216178942729781,0.4245503928163353
25,0,no_ebrem,233,0,0,0.0,0.0,0.0,-0.1217915825958246,0.012049236369641142
25,1,hard_ebrem,232,3,3,0.1451377152487378,0.3958604335784912,0.19725367126089977,-14.30785362742491,0.23969932163481683
25,2,hard_ebrem,232,1,1,0.1208060543827204,0.24245774745941162,0.12080605438272041,-11.873254945668142,0.03852488713067968
25,3,light_ebrem,232,1,1,0.03333563859980966,0.06688511371612549,0.0333356385998097,-3.1583211290396154,0.7601828886859812
25,4,no_ebrem,232,0,0,0.0,0.0,0.0,-0.012840881478592038,0.08784684213002442
25,5,light_ebrem,231,1,1,0.014534933459059535,0.02916538715362549,0.01453493345905954,-1.2372239843876958,-0.9107768492947032
25,6,light_ebrem,232,2,2,0.00017884927946066847,0.0003612041473388672,0.00017991828981200886,0.029896741318744292,0.444871466055773
25,7,light_ebrem,232,1,1,0.0015952695447245635,0.0032019615173339844,0.0015952695447245535,-0.17530764711860725,0.06082115461035335
25,8,light_ebrem,232,1,1,0.0008495573706235045,0.0017037391662597656,0.0008495573706235326,0.06668683389915914,0.3367712532749898
25,9,hard_ebrem,232,1,1,0.6993704745316122,1.4027292728424072,0.6993704745316122,0.2695615505410762,0.9994944453391365
26,0,light_ebrem,232,1,1,0.0001630809461547605,0.00032711029052734375,0.00016308094615480329,0.10729125279510082,0.42517710744918974
26,1,hard_ebrem,232,1,1,0.1018752535940272,0.20448791980743408,0.10187525359402716,-9.832500060462513,0.5061554242563167
26,2,light_ebrem,232,2,2,0.003248758050050223,0.006517887115478516,0.0032531464958026612,-0.03256755085388648,0.11027642958362717
26,3,light_ebrem,232,1,1,0.017252846144522976,0.03426098823547363,0.017252846144522938,-1.1221956690861525,-0.15825066597180545
26,4,light_ebrem,232,1,1,0.002650719791850918,0.005316495895385742,0.0026507197918509418,-0.14732406789938385,0.09021479326654194
26,5,no_ebrem,232,0,0,0.0,0.0,0.0,-0.1081969070387114,0.02452757309564541
26,6,light_ebrem,233,1,1,0.0252733199059457,0.05070650577545166,0.025273319905945724,-2.4956595603778102,0.38672154241660506
26,7,hard_ebrem,4086,6,21,0.8856283729543514,1.935959537513554,0.9733151606398801,0.21859104802863413,0.2046992949466134
26,8,light_ebrem,232,1,1,0.000432625736165371,0.0008673667907714844,0.0004326257361654262,0.005303036149039003,0.08861306294502366
26,9,light_ebrem,232,1,2,0.05512398516921822,0.11054074764251709,0.05512398516921824,-5.202684963870856,1.2879392902332598
27,0,no_ebrem,231,0,0,0.0,0.0,0.0,0.40361326013069593,0.9740796847830496
27,1,light_ebrem,231,1,1,1.604777148163606e-05,3.218650817871094e-05,1.6047771481675355e-05,-0.12030091182491763,0.07552774339457476
27,2,light_ebrem,232,1,1,0.0004885599407693827,0.0009806156158447266,0.0004885599407693508,-0.3138584790038546,-0.06183094260793689
27,3,light_ebrem,232,1,1,0.08038958675931744,0.1612706184387207,0.0803895867593174,-1.1267964116232532,0.6393438911793229
27,4,light_ebrem,233,1,1,0.005535639021001418,0.01110994815826416,0.005535639021001404,-0.5917167558579258,-0.3383101596341071
27,5,light_ebrem,231,1,1,0.07012269950471714,0.13882315158843994,0.07012269950471717,-7.1604488136413025,1.0627212049808332
27,6,light_ebrem,232,1,1,0.0835729394850632,0.16779351234436035,0.08357293948506317,-8.359383744920404,-7.61978764216236
27,7,no_ebrem,232,0,0,0.0,0.0,0.0,-0.1816029197203919,0.032915127567050145
27,8,no_ebrem,232,0,0,0.0,0.0,0.0,-0.10032257370510529,0.005238297753678751
27,9,light_ebrem,232,1,1,0.001121536271820703,0.0022448301315307617,0.0011215362718206556,-0.3252557214122106,-0.12083587836332606
28,0,light_ebrem,232,1,1,2.1519144608057315e-05,4.315376281738281e-05,2.1519144608017626e-05,0.09239919226437596,0.1875550047546889
28,1,light_ebrem,232,1,1,0.001254070233160825,0.002516508102416992,0.00125407023316082,-0.25883593235196656,0.24522821916746043
28,2,light_ebrem,231,1,1,0.031325270974020006,0.06280434131622314,0.03132527097402005,0.084365807672804,0.37123104772637466
28,3,hard_ebrem,232,1,1,0.23962355100453342,0.48048198223114014,0.23962355100453347,-0.7600174819017894,-0.3709599967899482
28,4,light_ebrem,231,1,1,0.00033564044057411745,0.0006735324859619141,0.00033564044057410314,-0.018527976228836573,0.2960055002980221
28,5,no_ebrem,232,0,0,0.0,0.0,0.0,0.0729994613955488,0.8411145040457636
28,6,light_ebrem,232,1,1,0.0006720323849945499,0.0013477802276611328,0.0006720323849945808,-0.2354543748185457,0.26919816340488795
28,7,light_ebrem,232,1,1,0.03748455355860325,0.07515764236450195,0.03748455355860325,-1.73346504242244,1.6985146833250062
28,8,light_ebrem,234,1,1,0.08503501403306496,0.17060041427612305,0.0850350140330649,-8.038334089098123,0.8655163297223643
28,9,light_ebrem,232,3,3,0.0001321743355713824,0.0003323554992675781,0.00016569250781295342,-0.07055813942044786,0.5170764927747387
29,0,hard_ebrem,232,1,1,0.21136109109844567,0.42386770248413086,0.2113610910984457,-0.17851988337489644,-0.031027919053001094
29,1,light_ebrem,232,1,1,0.00041565669538307277,0.0008337497711181641,0.00041565669538312644,0.06869623024143452,0.11527200901419056
29,2,light_ebrem,231,1,1,0.0019482240489717053,0.003911733627319336,0.0019482240489716585,-0.4505690692360637,0.0882823476849382
29,3,light_ebrem,232,3,3,0.0009255576348043906,0.0019197463989257812,0.0009571428742879418,0.2732452714353954,0.2748464076587093
29,4,light_ebrem,232,2,2,0.00019272702196921598,0.0006051063537597656,0.0003016099562281882,0.048871555785459445,0.1776484095760192
29,5,light_ebrem,232,1,1,0.008331030449766533,0.01671123504638672,0.008331030449766574,0.08652505423821161,0.3645601939421131
29,6,no_ebrem,231,0,0,0.0,0.0,0.0,-0.08080903253051493,-0.04009036372227786
