,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3,3.05,3.1,3.15,3.2,3.25,3.3,3.35,3.4,3.45,3.5,3.55,3.6,3.65,3.7,3.75,3.8,3.85,3.9,3.95,4,4.05,4.1,4.15,4.2,4.25,4.3,4.35,4.4,4.45,4.5,4.55,4.6,4.65,4.7,4.75,4.8,4.85,4.9,4.95,5,5.05,5.1,5.15,5.2,5.25,5.3,5.35,5.4,5.45,5.5,5.55,5.6,5.65,5.7,5.75,5.8,5.85,5.9,5.95,6
0,2.97938,2.97945,2.98008,2.98062,2.9813,2.98212,2.98412,2.9853,2.98658,2.98795,2.99097,2.9926,2.99423,2.99721,2.99902,3.00292,3.00495,3.00702,3.00913,3.01349,3.01573,3.01801,3.02034,3.02513,3.02759,3.03009,3.03264,3.03789,3.04058,3.04333,3.04613,3.05187,3.05482,3.05783,3.06088,3.06715,3.07062,3.07398,3.07879,3.08287,3.08747,3.09215,3.0967,3.10121,3.10609,3.11121,3.1161,3.12093,3.12602,3.13149,3.13713,3.14285,3.1488,3.154,3.15917,3.16543,3.17179,3.17801,3.18422,3.19059,3.19726,3.20411,3.21102,3.21791,3.22484,3.23184,3.23872,3.2471,3.25523,3.26149,3.26864,3.27769,3.28576,3.15952,2.76598,1.71044,1.18264,0.654912,0.127498,-0.395481,-0.387642,-0.378736,-0.372129,-0.365886,-0.359345,-1.35764,-2.36211,-1.36122,-1.34518,-2.35456,-0.340326,-2.3481,-2.34749,-0.333468,-2.34143,-1.33921,-1.32589,-2.33516,-1.33279,-1.32021,-2.32879,-1.32676,-1.31486,-2.32322,-1.31864,-0.307286,-0.302153,-0.297516,-0.293116,-0.288719,-0.284333,-0.279991,-0.275719,-0.271503,-0.267348,-0.263248,-0.259232,-0.255311,-0.251395,-0.247576,-0.244072
0.05,2.97917,2.97924,2.97993,2.98047,2.98116,2.98197,2.98399,2.98517,2.98645,2.98784,2.99088,2.99251,2.99414,2.99713,2.99894,3.00285,3.00487,3.00694,3.00906,3.01342,3.01566,3.01795,3.02027,3.02506,3.02752,3.03003,3.03258,3.03782,3.04052,3.04327,3.04606,3.05181,3.05476,3.05776,3.06082,3.06707,3.06995,3.07443,3.07823,3.08296,3.08738,3.09179,3.09623,3.10084,3.10585,3.11109,3.1165,3.12181,3.12684,3.13157,3.13627,3.14093,3.14634,3.1531,3.16083,3.16768,3.17364,3.17962,3.1855,3.19148,3.19778,3.20446,3.21138,3.21851,3.22582,3.23342,3.24041,3.24473,3.25056,3.26175,3.27103,3.27717,3.28334,3.15938,2.76611,1.71041,1.18261,0.654787,0.127085,-0.264698,-0.381717,-0.378171,-0.372036,-0.365782,-0.35929,-1.3575,-2.3621,-1.3612,-1.34515,-2.35454,-0.340308,-2.34808,-2.34747,-0.333452,-2.34141,-1.33919,-1.32587,-2.33514,-1.33277,-1.3202,-2.32878,-1.32674,-1.31485,-2.32336,-1.3182,-0.306776,-0.301229,-0.296989,-0.292374,-0.288138,-0.283783,-0.279572,-0.275377,-0.271281,-0.267257,-0.263229,-0.259256,-0.255373,-0.251494,-0.247205,-0.243658
0.1,2.97851,2.97859,2.97873,2.97928,2.97999,2.98084,2.98359,2.9848,2.98611,2.98701,2.99017,2.9918,2.99386,2.99644,2.99828,3.00224,3.00428,3.00637,3.0085,3.01288,3.01513,3.01742,3.01975,3.02454,3.02701,3.02951,3.03206,3.03731,3.04001,3.04275,3.04555,3.05129,3.05425,3.05725,3.06031,3.06662,3.06993,3.07326,3.07963,3.08316,3.08701,3.09089,3.09493,3.10048,3.10554,3.10904,3.11671,3.12304,3.12556,3.13039,3.13792,3.14212,3.14639,3.1531,3.15743,3.16358,3.16982,3.17524,3.18657,3.19238,3.19832,3.20423,3.21139,3.21881,3.22641,3.23425,3.24172,3.24172,3.25098,3.25687,3.2686,3.27799,3.28541,3.15968,2.76556,1.71017,1.18243,0.65463,0.126897,-0.265201,-0.383757,-0.376979,-0.370986,-0.366294,-0.359275,-1.35705,-2.36183,-1.36098,-1.34497,-2.35435,-0.340169,-2.34791,-2.3473,-0.333318,-2.34124,-1.33905,-1.32573,-2.33498,-1.33263,-1.32006,-2.32863,-1.32662,-1.31477,-2.3233,-1.31787,-0.308671,-0.302068,-0.295917,-0.291694,-0.287669,-0.283447,-0.279239,-0.275022,-0.270974,-0.267175,-0.263285,-0.259106,-0.255206,-0.251659,-0.24685,-0.242404
0.15,2.97708,2.97723,2.97764,2.97824,2.97897,2.97986,2.98205,2.98335,2.98477,2.98628,2.98951,2.99114,2.99276,2.99584,2.99771,3.00171,3.00377,3.00587,3.00801,3.01241,3.01466,3.01696,3.0193,3.02409,3.02656,3.02906,3.03162,3.03686,3.03956,3.0423,3.0451,3.05084,3.0538,3.0568,3.05986,3.06616,3.06938,3.0727,3.07603,3.08322,3.08695,3.09034,3.09604,3.1009,3.10613,3.11036,3.11626,3.12092,3.12556,3.12856,3.13714,3.14086,3.14639,3.15073,3.15743,3.166,3.17156,3.17608,3.18155,3.18807,3.19784,3.20362,3.20807,3.21806,3.2269,3.2269,3.23531,3.24362,3.25098,3.26304,3.26739,3.27926,3.28589,3.15957,2.76531,1.70998,1.18231,0.654665,0.127186,-0.395738,-0.389139,-0.383294,-0.372654,-0.367051,-0.358933,-1.35655,-2.36165,-1.36083,-1.34484,-2.3542,-0.340051,-2.34776,-2.34715,-0.333201,-2.34109,-1.33892,-1.3256,-2.33484,-1.3325,-1.31993,-2.32849,-1.32649,-1.31462,-2.32305,-1.31823,-0.308039,-0.299437,-0.295922,-0.291141,-0.286995,-0.283419,-0.278765,-0.274577,-0.270448,-0.267046,-0.263371,-0.259675,-0.255428,-0.251678,-0.245186,-0.245186
0.2,2.97508,2.97497,2.97626,2.97688,2.97766,2.97859,2.98091,2.98228,2.98379,2.98538,2.98865,2.99029,2.99193,2.99508,2.99697,3.00103,3.00311,3.00523,3.00738,3.0118,3.01407,3.01637,3.01871,3.02351,3.02598,3.02849,3.03104,3.03629,3.03898,3.04173,3.04452,3.05027,3.05322,3.05622,3.05928,3.06557,3.06876,3.07214,3.07822,3.08127,3.08758,3.09151,3.09604,3.10165,3.10286,3.10767,3.1124,3.11927,3.12383,3.13189,3.13524,3.14086,3.14442,3.15381,3.16005,3.16237,3.16832,3.17527,3.18406,3.18406,3.19381,3.2015,3.21005,3.2169,3.22175,3.22805,3.23549,3.24307,3.25006,3.26174,3.26728,3.27314,3.28569,3.15929,2.76498,1.70974,1.18213,0.65455,0.126985,-0.395838,-0.390381,-0.383762,-0.373782,-0.365204,-0.358264,-1.35586,-2.36151,-1.36069,-1.34467,-2.35401,-0.339903,-2.34756,-2.34696,-0.333051,-2.34091,-1.33875,-1.32544,-2.33466,-1.33234,-1.31977,-2.32832,-1.32632,-1.3144,-2.32276,-1.31861,-0.303919,-0.299865,-0.296397,-0.292221,-0.286995,-0.282614,-0.278309,-0.273925,-0.269665,-0.267072,-0.263374,-0.259932,-0.252909,-0.250255,-0.246194,-0.244636
0.25,2.97228,2.97225,2.9745,2.97518,2.97602,2.97703,2.97951,2.98097,2.98257,2.98424,2.98758,2.98925,2.99092,2.99414,2.99609,3.0002,3.00231,3.00445,3.00663,3.01107,3.01334,3.01565,3.018,3.02281,3.02527,3.02778,3.03033,3.03558,3.03828,3.04102,3.04381,3.04956,3.05251,3.05551,3.05857,3.06485,3.06806,3.0714,3.07707,3.08029,3.08374,3.09008,3.09318,3.09908,3.10379,3.10767,3.11468,3.11773,3.12221,3.13003,3.13296,3.13828,3.14758,3.15011,3.15624,3.16237,3.16602,3.17625,3.18095,3.18939,3.19418,3.20388,3.20878,3.21345,3.22121,3.22787,3.23519,3.24233,3.24903,3.26117,3.26618,3.27281,3.28525,3.15885,2.76456,1.70943,1.18188,0.654323,0.126723,-0.396024,-0.390462,-0.379605,-0.373488,-0.363553,-0.358018,-1.35543,-2.3613,-1.36051,-1.34447,-2.35378,-0.339723,-2.34733,-2.34673,-0.332867,-2.34068,-1.33855,-1.32524,-2.33444,-1.33214,-1.31958,-2.32811,-1.32613,-1.31421,-2.32257,-1.3185,-0.303904,-0.30008,-0.296827,-0.294821,-0.287997,-0.282614,-0.277715,-0.274629,-0.270796,-0.266721,-0.26263,-0.256382,-0.252092,-0.249193,-0.244887,-0.242139
0.3,2.96923,2.96928,2.96983,2.97066,2.97169,2.97291,2.97429,2.97751,2.97933,2.98121,2.98475,2.98655,2.98972,2.99181,2.99385,2.99813,3.00031,3.0025,3.00471,3.00922,3.01151,3.01383,3.01619,3.02101,3.02348,3.02599,3.02855,3.03379,3.03648,3.03922,3.04202,3.04775,3.0507,3.0537,3.05676,3.06304,3.06623,3.06947,3.07603,3.07942,3.08294,3.08867,3.09163,3.09942,3.10355,3.10895,3.11349,3.11773,3.12087,3.12812,3.13562,3.13562,3.14351,3.15158,3.15838,3.15838,3.16602,3.17237,3.17792,3.19008,3.19432,3.20064,3.21089,3.21089,3.22095,3.22537,3.23285,3.2395,3.2467,3.26047,3.26527,3.27229,3.28465,3.15763,2.76342,1.70858,1.18118,0.653777,0.126353,-0.396377,-0.390648,-0.378206,-0.374274,-0.368487,-0.357399,-1.35451,-2.36072,-1.36001,-1.34396,-2.35319,-0.339257,-2.34672,-2.34612,-0.332388,-2.34009,-1.33802,-1.32472,-2.33388,-1.33165,-1.3191,-2.3276,-1.32568,-1.31384,-2.32224,-1.31792,-0.306211,-0.297798,-0.296531,-0.291608,-0.285427,-0.28121,-0.2758,-0.2758,-0.268715,-0.264623,-0.260599,-0.257757,-0.254215,-0.251235,-0.243904,-0.243904
0.35,2.96561,2.96574,2.96685,2.96778,2.96894,2.97031,2.97185,2.97537,2.97731,2.97931,2.98306,2.98493,2.98682,2.9904,2.99251,2.9969,2.99911,3.00133,3.00357,3.0081,3.01041,3.01274,3.0151,3.01993,3.0224,3.02491,3.02746,3.0327,3.03539,3.03813,3.04092,3.04666,3.04961,3.05261,3.05566,3.06194,3.06512,3.0683,3.07492,3.07837,3.08066,3.0876,3.09153,3.09544,3.09966,3.10566,3.10987,3.11709,3.1202,3.12656,3.13302,3.13796,3.14532,3.14532,3.15232,3.15888,3.16455,3.17514,3.17985,3.18684,3.19087,3.20076,3.20635,3.2128,3.22095,3.22415,3.23116,3.2389,3.24857,3.25796,3.2652,3.27162,3.28391,3.1568,2.76269,1.70803,1.18073,0.653438,0.126193,-0.396729,-0.392496,-0.380463,-0.374651,-0.368841,-0.356017,-1.35385,-2.36047,-1.35978,-1.34366,-2.35282,-0.338961,-2.34634,-2.34574,-0.332089,-2.33972,-1.33769,-1.32441,-2.33354,-1.33134,-1.31881,-2.32729,-1.3254,-1.31357,-2.32193,-1.31771,-0.306278,-0.298222,-0.293913,-0.288804,-0.284483,-0.284483,-0.277091,-0.273431,-0.26769,-0.263887,-0.261003,-0.257833,-0.253668,-0.250409,-0.246363,-0.243053
0.4,2.96132,2.96149,2.96339,2.96447,2.9658,2.96736,2.9691,2.97291,2.97503,2.97722,2.98116,2.98313,2.98512,2.98886,2.99104,2.99554,2.99779,3.00004,3.0023,3.00687,3.00919,3.01152,3.01389,3.01872,3.02119,3.0237,3.02625,3.03149,3.03418,3.03692,3.0397,3.04544,3.04838,3.05138,3.05443,3.0607,3.06388,3.06706,3.07366,3.07575,3.07938,3.08676,3.09088,3.09459,3.09769,3.10339,3.10716,3.11685,3.1197,3.12477,3.1299,3.13457,3.14062,3.14623,3.15207,3.15786,3.16301,3.17278,3.1775,3.18202,3.18851,3.19683,3.20374,3.2088,3.21788,3.22515,3.23136,3.2381,3.24459,3.25126,3.26479,3.26969,3.28223,3.15587,2.76186,1.70741,1.18021,0.653018,0.12584,-0.396613,-0.392102,-0.377387,-0.372342,-0.366081,-0.35465,-1.35342,-2.36021,-1.35951,-1.34328,-2.35238,-0.338612,-2.3459,-2.34531,-0.331745,-2.3393,-1.33732,-1.32406,-2.33316,-1.331,-1.31848,-2.32694,-1.32508,-1.31324,-2.32155,-1.31761,-0.302522,-0.298589,-0.294331,-0.290195,-0.287536,-0.280447,-0.275287,-0.271656,-0.266834,-0.263465,-0.260427,-0.25638,-0.253016,-0.249671,-0.245607,-0.242336
0.45,2.95612,2.95637,2.95473,2.95644,2.95843,2.96055,2.96267,2.97017,2.97243,2.97479,2.97906,2.98114,2.98326,2.98718,2.98944,2.99406,2.99635,2.99863,3.00092,3.00552,3.00785,3.01019,3.01256,3.01739,3.01986,3.02237,3.02492,3.03015,3.03284,3.03557,3.03836,3.04408,3.04703,3.05002,3.05307,3.05934,3.06251,3.06569,3.07068,3.07405,3.07784,3.08175,3.08764,3.09406,3.09734,3.10332,3.10734,3.11393,3.11709,3.12316,3.13064,3.13547,3.14095,3.14637,3.15126,3.15638,3.1613,3.17079,3.17543,3.17985,3.1908,3.19479,3.19842,3.20538,3.21387,3.22472,3.23109,3.2374,3.24458,3.25197,3.262,3.26896,3.28143,3.15487,2.76093,1.70671,1.17962,0.652519,0.12538,-0.395937,-0.389045,-0.384882,-0.372205,-0.361335,-0.354905,-1.35333,-2.35963,-1.359,-1.34279,-2.35185,-0.3382,-2.3454,-2.34481,-0.331356,-2.33884,-1.33691,-1.32366,-2.33273,-1.33062,-1.31812,-2.32654,-1.32472,-1.31289,-2.32117,-1.31746,-0.302459,-0.298732,-0.294884,-0.291251,-0.288318,-0.281274,-0.276856,-0.274091,-0.269498,-0.265992,-0.25976,-0.255669,-0.252354,-0.248976,-0.244853,-0.241457
0.5,2.9499,2.95022,2.94942,2.95164,2.95414,2.9568,2.96126,2.96237,2.9694,2.97212,2.97682,2.97903,2.98127,2.98348,2.98591,2.99078,2.99315,2.9955,2.99783,3.00249,3.00482,3.00717,3.00955,3.01437,3.01683,3.01933,3.02187,3.02709,3.02977,3.03249,3.03527,3.04099,3.04393,3.04692,3.04997,3.05624,3.05942,3.06258,3.06891,3.07213,3.07517,3.08403,3.08868,3.09165,3.09464,3.10241,3.10528,3.11083,3.11384,3.12129,3.12606,3.13073,3.13556,3.14474,3.14978,3.15477,3.1596,3.16662,3.17328,3.17742,3.1819,3.19327,3.19833,3.20577,3.21623,3.21623,3.22401,3.23686,3.24345,3.249,3.26098,3.26849,3.27483,3.15242,2.75863,1.70508,1.17831,0.651475,0.124521,-0.395742,-0.387679,-0.380751,-0.370046,-0.364083,-0.357441,-1.35495,-2.35773,-1.35745,-1.34156,-2.35055,-0.337196,-2.3442,-2.34364,-0.330431,-2.33775,-1.33595,-1.32275,-2.33174,-1.32974,-1.31729,-2.32566,-1.32392,-1.31214,-2.32038,-1.31688,-0.302301,-0.298583,-0.295098,-0.291584,-0.283369,-0.280344,-0.275815,-0.273499,-0.268541,-0.265279,-0.262605,-0.254892,-0.2516,-0.247435,-0.244091,-0.240707
0.55,2.94233,2.94271,2.93992,2.94618,2.94947,2.94804,2.95208,2.95878,2.96276,2.96625,2.97185,2.9744,2.97695,2.98148,2.98401,2.989,2.99141,2.99379,2.99614,3.00081,3.00315,3.0055,3.00787,3.01268,3.01514,3.01763,3.02017,3.02537,3.02804,3.03076,3.03354,3.03925,3.04218,3.04517,3.04822,3.05449,3.05769,3.06087,3.06708,3.07004,3.07507,3.08038,3.08321,3.08828,3.09356,3.09757,3.10494,3.10924,3.11384,3.1177,3.126,3.13037,3.13491,3.13842,3.14811,3.15303,3.15614,3.16109,3.17253,3.17864,3.17864,3.19335,3.19335,3.20179,3.20936,3.21811,3.22488,3.23287,3.23951,3.24558,3.26149,3.26476,3.27742,3.15087,2.75724,1.70418,1.17761,0.650994,0.124274,-0.395641,-0.388136,-0.383986,-0.368208,-0.363436,-0.351752,-1.35227,-2.35744,-1.35702,-1.34091,-2.34982,-0.336612,-2.34351,-2.34296,-0.329895,-2.33713,-1.3354,-1.32223,-2.33118,-1.32924,-1.31682,-2.32516,-1.32347,-1.31172,-2.31994,-1.31647,-0.301898,-0.298073,-0.295006,-0.28802,-0.285293,-0.280581,-0.276975,-0.271151,-0.267754,-0.265843,-0.262049,-0.257378,-0.25402,-0.246637,-0.243375,-0.239989
0.6,2.93273,2.93312,2.93202,2.92806,2.93774,2.94276,2.948,2.95477,2.95926,2.96307,2.96919,2.97194,2.97466,2.97942,2.98203,2.98714,2.98959,2.99199,2.99435,2.99903,3.00137,3.00371,3.00607,3.01087,3.01332,3.01581,3.01833,3.02352,3.02619,3.02891,3.03167,3.03737,3.04031,3.0433,3.04634,3.05261,3.05581,3.05903,3.0638,3.06703,3.07295,3.07776,3.08101,3.08454,3.09254,3.09667,3.10061,3.10501,3.10965,3.11771,3.12198,3.12745,3.13375,3.13659,3.14625,3.14925,3.15432,3.15954,3.16492,3.17561,3.18074,3.18904,3.19386,3.20115,3.20659,3.21176,3.22401,3.23077,3.2368,3.24243,3.2583,3.2583,3.26881,3.14921,2.75582,1.70321,1.17689,0.650534,0.124111,-0.395568,-0.389161,-0.383269,-0.371154,-0.364098,-0.351826,-1.35032,-2.35666,-1.35634,-1.34017,-2.349,-0.335964,-2.34276,-2.34222,-0.329309,-2.33645,-1.3348,-1.32167,-2.33058,-1.32871,-1.31632,-2.32463,-1.323,-1.31127,-2.31946,-1.31605,-0.301418,-0.297783,-0.293561,-0.288338,-0.284741,-0.281277,-0.277927,-0.273636,-0.267721,-0.263648,-0.260692,-0.25635,-0.253117,-0.249909,-0.242728,-0.238788
0.65,2.9186,2.9195,2.91229,2.91843,2.93069,2.9369,2.93747,2.94431,2.95563,2.9598,2.96648,2.96943,2.97233,2.97731,2.98001,2.98522,2.9877,2.99011,2.99248,2.99715,2.99948,3.00182,3.00417,3.00895,3.01138,3.01386,3.01638,3.02155,3.02421,3.02692,3.02968,3.03537,3.0383,3.04129,3.04433,3.05059,3.0538,3.05703,3.06173,3.0664,3.07217,3.07386,3.07799,3.08255,3.08706,3.09478,3.09978,3.10391,3.10872,3.11259,3.1176,3.1255,3.12993,3.13438,3.13916,3.14713,3.15239,3.1577,3.16292,3.17028,3.17718,3.18551,3.1904,3.19489,3.20501,3.2103,3.21603,3.22821,3.23357,3.23891,3.2503,3.25794,3.26883,3.1471,2.75427,1.70217,1.17614,0.650072,0.123943,-0.395704,-0.389151,-0.376967,-0.370972,-0.367161,-0.35337,-1.34997,-2.35542,-1.35528,-1.33927,-2.34808,-0.335242,-2.34193,-2.3414,-0.328671,-2.33573,-1.33416,-1.32107,-2.32994,-1.32814,-1.31579,-2.32407,-1.32249,-1.31079,-2.31895,-1.31564,-0.301186,-0.297618,-0.294588,-0.288162,-0.282961,-0.279372,-0.27666,-0.271714,-0.26597,-0.262655,-0.259479,-0.255414,-0.252257,-0.248269,-0.245142,-0.237907
