tx0,component,weight,mean_z,variance_z,sigma_z
1.4789141142200737e-06,1,9.51978359873989e-05,0.999981865111475,1.522661583496492e-12,1.2339617431251635e-06
1.4789141142200737e-06,2,3.6220544822261687e-06,0.9992954345432883,1.734171203611445e-12,1.3168793428448352e-06
1.4789141142200737e-06,3,2.353725639965153e-06,0.9968261971747223,1.873989492721098e-12,1.3689373589471134e-06
1.4789141142200737e-06,4,2.0610343686741493e-06,0.9864614479459479,2.070199448203235e-12,1.4388187683663413e-06
1.5472725705516692e-06,0,0.9998919936313545,0.999999941634191,1.1146591804598827e-12,1.0557742090332965e-06
1.5472725705516692e-06,1,9.959807603625316e-05,0.9999810268795768,1.5525432075325583e-12,1.2460109179026315e-06
1.5472725705516692e-06,2,3.7894733003801166e-06,0.9992628680767557,1.7788662428001254e-12,1.33374144525846e-06
1.5472725705516692e-06,3,2.4625196867789978e-06,0.9966794974713719,1.929190039823642e-12,1.3889528573078505e-06
1.5472725705516692e-06,4,2.156299622101817e-06,0.9858356681860002,2.1410111188170917e-12,1.463219436317428e-06
1.6187906955260228e-06,0,0.9998870013545458,0.9999999389364032,1.1202658626193213e-12,1.0584261252535867e-06
1.6187906955260228e-06,1,0.00010420170424290214,0.9999801499028738,1.5844339099861412e-12,1.2587429880583809e-06
1.6187906955260228e-06,2,3.964630561125024e-06,0.999228796321066,1.8268606944709424e-12,1.3516141070849114e-06
1.6187906955260228e-06,3,2.5763424185088535e-06,0.9965260170055897,1.9886833231558996e-12,1.410206837012181e-06
1.6187906955260228e-06,4,2.255968231751276e-06,0.9851809635966914,2.2176898574838414e-12,1.4891910077232676e-06
1.6936145355354649e-06,0,0.9998817783244208,0.9999999361139179,1.1261618862663385e-12,1.06120774887217e-06
1.6936145355354649e-06,1,0.0001090181216268979,0.9999792323905013,1.6185000697975431e-12,1.2722028414516072e-06
1.6936145355354649e-06,2,4.147883951215563e-06,0.9991931496986541,1.878460191863242e-12,1.3705692948053528e-06
1.6936145355354649e-06,3,2.6954262713286307e-06,0.9963654423565708,2.0528912812366887e-12,1.432791429775e-06
1.6936145355354649e-06,4,2.3602437298162623e-06,0.9844959972128347,2.3008539820030824e-12,1.5168566122093025e-06
1.7718968875373627e-06,0,0.9998763138750861,0.9999999331609716,1.1323636547027978e-12,1.0641257701525688e-06
1.7718968875373627e-06,1,0.00011405716374227764,0.9999782724688173,1.654925101139702e-12,1.2864389224287728e-06
1.7718968875373627e-06,2,4.33960769042486e-06,0.9991558554159365,1.9340054257956714e-12,1.3906852360601485e-06
1.7718968875373627e-06,3,2.820014425090902e-06,0.9961974456165545,2.122287166111858e-12,1.456807182200808e-06
1.7718968875373627e-06,4,2.4693390561676808e-06,0.983779370271959,2.3912022778198246e-12,1.5463512789207454e-06
1.8537976110791646e-06,0,0.9998705968476485,0.9999999300715341,1.1388886422825725e-12,1.06718725736516e-06
1.8537976110791646e-06,1,0.00011932912076264422,0.999977268177576,1.693911548143015e-12,1.3015035720823108e-06
1.8537976110791646e-06,2,4.540193295734734e-06,0.9991168373146605,1.993876948642248e-12,1.412047077346307e-06
1.8537976110791646e-06,3,2.9503612999218976e-06,0.9960216837212086,2.1974029772830827e-12,1.4823639827259305e-06
1.8537976110791646e-06,4,2.5834769931958584e-06,0.9830296193579109,2.48952643189984e-12,1.5778233208758959e-06
1.9394839547458488e-06,0,0.999864615567428,0.9999999268392964,1.1457554775519717e-12,1.0703996812181755e-06
1.9394839547458488e-06,1,0.00012484475849461807,0.9999762174659251,1.735683479148039e-12,1.3174534068224345e-06
1.9394839547458488e-06,2,4.750050380848266e-06,0.9990760157163817,2.058500740657301e-12,1.43474762263518e-06
1.9394839547458488e-06,3,3.0867330757700845e-06,0.9958377977490603,2.2788381404272166e-12,1.5095821078786064e-06
1.9394839547458488e-06,4,2.702890620752043e-06,0.982245213412428,2.5967256825114707e-12,1.6114359070442332e-06
2.0291308976964444e-06,0,0.9998583578201167,0.999999923457658,1.1529840340467307e-12,1.0737709411446795e-06
2.0291308976964444e-06,1,0.00013061534036257403,0.9999751181882176,1.7804892291724585e-12,1.334349740200244e-06
2.0291308976964444e-06,2,4.969607492657505e-06,0.9990333072597544,2.1283546758523694e-12,1.4588881642718092e-06
2.0291308976964444e-06,3,3.229408235969355e-06,0.9956454121885479,2.367269667020561e-12,1.5385934053610659e-06
2.0291308976964444e-06,4,2.8278237921182434e-06,0.981424550608582,2.713824131649144e-12,1.6473688511226452e-06
2.122921506987111e-06,0,0.9998518108268362,0.9999999199197133,1.1605955295614776e-12,1.0773093936105252e-06
2.122921506987111e-06,1,0.0001366526504095606,0.9999739680996305,1.828604548138453e-12,1.352259053635232e-06
2.122921506987111e-06,2,5.199312986374519e-06,0.9989886247302993,2.2039760522294244e-12,1.4845794193068368e-06
2.122921506987111e-06,3,3.3786781359268755e-06,0.995444134171191,2.463464081000866e-12,1.5695426343367886e-06
2.122921506987111e-06,4,2.9585316319774195e-06,0.9805659550797047,2.8419912673153144e-12,1.6858206509932528e-06
2.221047311410388e-06,0,0.9998449612180421,0.9999999162182375,1.1686126348056998e-12,1.0810238826250323e-06
2.221047311410388e-06,1,0.00014296901736136634,0.99997276485158,1.8803362230509313e-12,1.3712535225299994e-06
2.221047311410388e-06,2,5.439635941112709e-06,0.9989418768823046,2.285970384914383e-12,1.5119425865139135e-06
2.221047311410388e-06,3,3.53484759809681e-06,0.9952335526693197,2.5682914603240467e-12,1.602588986709957e-06
2.221047311410388e-06,4,3.095281057400834e-06,0.9796676734971187,2.982566368307195e-12,1.7270108188159085e-06
2.3237086926140663e-06,0,0.9998377950062219,0.9999999123456719,1.1770595924714758e-12,1.0849237726547777e-06
2.3237086926140663e-06,1,0.00014957733980287713,0.9999715059869266,1.9360262551404986e-12,1.3914116052198567e-06
2.3237086926140663e-06,2,5.6910671177881765e-06,0.9988929682524937,2.375021702109007e-12,1.5411105418200886e-06
2.3237086926140663e-06,3,3.6982355344549426e-06,0.995013237656718,2.6827420177033557e-12,1.6379078172178542e-06
2.3237086926140663e-06,4,3.238351322916504e-06,0.9787278714896844,3.137087621313411e-12,1.77118254883945e-06
2.431115294298422e-06,0,0.9998302975573321,0.9999999082941082,1.1859623478645014e-12,1.0890189841616636e-06
2.431115294298422e-06,1,0.00015649111251813956,0.999970188934956,1.9960566884766365e-12,1.4128187033291414e-06
2.431115294298422e-06,2,5.954119961297393e-06,0.9988417989650809,2.4719046346804404e-12,1.5722291927961523e-06
2.431115294298422e-06,3,3.869175597745443e-06,0.994782739230473,2.807945739792859e-12,1.6756926149484753e-06
2.431115294298422e-06,4,3.3880345907719163e-06,0.9777446298978498,3.3073269777969772e-12,1.8186057785559181e-06
2.543486450327321e-06,0,0.9998224535609127,0.9999999040552731,1.1953486923934606e-12,1.0933200320095944e-06
2.543486450327321e-06,1,0.0001637244540479112,0.9999688110061308,2.060855205325036e-12,1.4355679034183775e-06
2.543486450327321e-06,2,6.229331649017374e-06,0.9987882645278153,2.5774986530388183e-12,1.6054590163061835e-06
2.543486450327321e-06,3,4.048016862829471e-06,0.9945415866922322,2.9451957225201492e-12,1.7161572546011479e-06
2.543486450327321e-06,4,3.54463652755534e-06,0.9767159408545557,3.4953320277519125e-12,1.8695807090767472e-06
2.661051632627572e-06,0,0.9998142469988234,0.9999998996205102,1.205248421376223e-12,1.0978380670099861e-06
2.661051632627572e-06,1,0.0001712921355209832,0.9999673693865974,2.130901626328839e-12,1.4597608113416522e-06
2.661051632627572e-06,2,6.517264187769922e-06,0.9987322556185999,2.6928048827777608e-12,1.6409768075075774e-06
