Ef_over_Ei
0.99940017
0.999277658
0.999352565
0.997628499
0.990362122
0.910449271
0.984301294
0.999386636
0.999963829
0.959483264
0.999575079
0.98652645
0.998290548
0.999998692
0.992472164
0.999758966
0.999964946
0.895706627
0.994143939
0.984872516
0.996217374
0.999952903
0.901913591
0.789050922
0.939821823
0.98868911
0.999199795
0.999770998
0.892073655
0.999891312
0.986321445
0.93179134
0.995293027
0.999781205
0.995649997
0.993933311
0.981222641
0.99936985
0.979069284
0.803049494
0.99999679
0.999513072
0.952977134
0.436849816
0.76200109
0.9980509
0.671693851
0.985802863
0.999795462
0.0615587296
0.999014189
0.999788997
0.948831836
0.742885414
0.997648386
0.999123445
0.985026523
0.879635732
0.980427381
0.992160646
0.992297012
0.994281257
0.826267715
0.906391571
0.997519188
0.996067645
0.568625516
0.90920496
0.935686857
0.577286958
0.961058872
0.99936548
0.997248457
0.998636902
0.966605564
0.999882924
0.999905608
0.997527465
0.546921302
0.999884603
0.600043688
0.966086846
0.999915892
0.997448021
0.565892528
0.887129168
0.998116484
0.996701239
0.992794763
0.999395412
0.96622314
0.999289755
0.999972155
0.980143769
0.996135055
0.988813692
0.995847077
0.99867483
0.999748121
0.999597328
0.999551948
0.995003669
0.98443806
0.999929766
0.999983596
0.916250816
0.990098617
0.999872311
0.999169521
0.999827504
0.993655132
0.938501005
0.999996324
0.961136705
0.999496248
0.997934539
0.999930097
0.995425103
0.999151306
0.909399458
0.999981331
0.998194233
0.997207947
0.988339561
0.999806137
0.953561751
0.999881565
0.91645261
0.91673822
0.990739294
0.9995306
0.999968767
0.999993338
0.995920705
0.277698482
0.999845716
0.958520032
0.95153413
0.657460501
0.994507298
0.999547946
0.992888892
0.982938581
0.99840247
0.947819263
0.999992698
0.926123723
0.948086031
0.989307609
0.99880042
0.983385626
0.997777271
0.967729043
0.958843219
0.999991321
0.999327806
0.999914565
0.994541374
0.986609612
0.998793064
0.989146135
0.998816939
0.999009568
0.998038449
0.99897166
0.88792538
0.999423713
0.998698924
0.999942216
0.995064518
0.632603347
0.992114351
0.740587684
0.99956622
0.576421486
0.993574511
0.937303486
0.767428068
0.98097925
0.947633952
0.94665971
0.972169088
0.884636007
0.997048204
0.993570941
0.997472533
0.999800821
0.92179111
0.775177538
0.530668988
0.999639806
0.977086464
0.999943115
0.99997183
0.94717217
0.99845339
0.753607606
0.993325387
0.999981942
0.999894076
0.998435825
0.999984285
0.57283276
0.999875695
0.987738053
0.999992115
0.530150263
0.989705548
0.854734881
0.94434412
0.951827844
0.988575911
0.997503312
0.997585486
0.237697184
0.872522474
0.85016138
0.395394282
0.999790086
0.99765727
0.250588581
0.999262677
0.996140574
0.99417176
0.406075651
0.999989409
0.974349777
0.999021567
0.998813711
0.996614503
0.99961551
0.986395009
0.999125856
0.944155094
0.811395245
0.865732211
0.999895025
0.99734198
0.869073179
0.999978248
0.999813209
0.578611727
0.983703353
0.984494201
0.999987812
0.99854531
0.999935591
0.921975319
0.996886822
0.971683621
0.240899815
0.980952102
0.999844494
0.986755787
0.998841549
0.999883283
0.998784019
0.949739147
0.850168146
0.925765389
0.999872224
0.863457947
0.996269064
0.996879553
0.911059454
0.999342626
0.997331657
0.999938884
0.99833325
0.976608571
0.963297561
0.999995483
0.999144981
0.999970632
0.995027159
0.9991453
0.970577387
0.995954692
0.998213999
0.998336921
0.999359648
0.999997383
0.996469127
0.983482858
0.99999444
0.646872783
0.959135006
0.990841415
0.998923357
0.994040985
0.999669097
0.945407472
0.999689935
0.891134758
0.997428363
0.992948126
0.999942356
0.999948767
0.905420192
0.983065109
0.999432802
0.978094544
0.987514338
0.999737018
0.996703664
0.956009163
0.9954505
0.998915246
0.706735259
0.999244632
0.986061812
0.999673353
0.999177185
0.955029851
0.969995669
0.99761935
0.999912031
0.873060564
0.92514407
0.695640584
0.997820231
0.998447212
0.862847294
0.999183712
0.999890596
0.998070935
0.99910242
0.681142086
0.666858319
0.999413028
0.999625214
0.996890749
0.997870803
0.999612776
0.995536619
0.998031587
0.970921051
0.99325624
0.997479504
0.985350312
0.999976586
0.623203532
0.999965176
0.948442221
0.995698433
0.292906621
0.962539738
0.867602748
0.981763217
0.999992131
0.581297906
0.951710626
0.999688398
0.999090802
0.999999524
0.603041024
0.26953684
0.989983818
0.999635192
0.319733464
0.999740574
0.999986965
0.998536308
0.995849159
0.939876716
0.960080205
0.999574723
0.893367614
0.999820894
0.983196224
0.992491394
0.999881915
0.999986808
0.998227623
0.100960055
0.984215442
0.999660969
0.986000635
0.721465003
0.966522177
0.889577559
0.839887078
0.840367651
0.997098144
0.999673001
0.98523658
0.873257102
0.998261351
0.608803282
0.991667427
0.997072364
0.901753663
0.912279804
0.987076033
0.990937736
0.99412973
0.999924907
0.999754245
0.905082431
0.899746434
0.996288439
0.97484427
0.998834713
0.977477703
0.831872613
0.994537276
0.934629843
0.992203809
0.990178482
0.999750639
0.956932575
0.926905848
0.991494512
0.834917648
0.994793979
0.243807362
0.999715304
0.99491433
0.604219634
0.836374688
0.702019373
0.942830201
0.997153732
0.999983343
0.997217848
0.995507917
0.999344115
0.958659884
0.975847758
0.996146142
0.999952134
0.979138877
0.999985544
0.996721678
0.999987041
0.991497141
0.999975972
0.812665299
0.48860251
0.500087154
0.852985508
0.998733981
0.998363572
0.968858514
0.998661075
0.767203896
0.94723091
0.998246747
0.943110921
0.986241224
0.99716859
0.945868794
0.980293043
0.999759834
0.767741513
0.999545135
0.998543855
0.999103631
0.998078615
0.791066062
0.975835051
0.999993665
0.999998068
0.656262283
0.586317891
0.968085774
0.999882538
0.999760101
0.994742173
0.833194039
0.987898245
0.412435425
0.993251828
0.999380743
0.740598831
0.937433821
0.99970705
0.926614292
0.999487405
0.998924771
0.995855691
0.999850182
0.953367207
0.999961399
0.733775351
0.9985609
0.999758023
0.999904053
0.998985156
0.101165407
0.997043469
0.263362607
0.99592224
0.997130497
0.99039594
0.90176431
0.999553509
0.991691734
0.997291938
0.346724719
0.998322083
0.999919837
0.214226994
0.999514822
0.96126691
0.991865876
0.999373076
0.84452085
0.865376874
0.632808399
0.344598376
0.984697781
0.997675008
0.996850325
0.989094877
0.995395853
0.994435057
0.997723658
0.99959646
0.995113653
0.996024875
0.994943191
0.991955515
0.847473418
0.938639526
0.960919838
0.998925349
0.987074772
0.999100605
0.999302562
0.496187816
0.999228722
0.999872334
0.52182193
0.99994663
0.999996671
0.999306728
0.276936545
0.993300286
0.999948737
0.896525418
0.977069501
0.9982568
0.635343678
0.962618621
0.989866013
0.971703404
0.911991628
0.922681885
0.99052819
0.911996408
0.952978526
0.999005105
0.985797589
0.998825696
0.999662697
0.998202488
0.995537223
0.999951238
0.990482263
0.599329825
0.999886158
0.999980947
0.916345233
0.998463708
0.998415274
0.999997856
0.977503786
0.998685067
0.999968937
0.621966061
0.969930043
0.999903077
0.809292155
0.987534634
0.999836536
0.896257783
0.999710291
0.999720933
0.855846629
0.996521019
0.919979178
0.999820476
0.996629239
0.985469043
0.158662646
0.999766118
0.999474706
0.984237951
0.997140501
0.988807235
0.99999777
0.999193882
0.999650009
0.977752563
0.981564577
0.861206405
0.999789648
0.972013892
0.999932191
0.999555053
0.99414708
0.976311355
0.695315366
0.866318286
0.99988338
0.949199459
0.999611012
0.999483686
0.442027092
0.99596057
0.983146249
0.994833576
0.999602004
0.998880524
0.999883677
0.99890695
0.632124225
0.997712647
0.970275361
0.999547094
0.993777559
0.803172361
0.995993754
0.519504206
0.972991373
0.993895322
0.999901827
0.812780352
0.998712201
0.986621708
0.999997979
0.999324258
0.7682656
0.90016603
0.649766028
0.998404997
0.996034202
0.887588081
0.985838232
0.999734219
0.997933787
0.999759331
0.962836456
0.77793643
0.999760096
0.999889541
0.223947168
0.978267903
0.997369933
0.99488168
0.999235265
0.811580529
0.99503863
0.997715323
0.990325597
0.811500095
0.999113391
0.99823864
0.999013571
0.566554105
0.97972284
0.99998954
0.999945232
0.987435958
0.997630189
0.880996977
0.99862205
0.998805977
0.996342815
0.999668569
0.806022054
0.97295132
0.627241958
0.999993576
0.952804678
0.961237361
0.999774869
0.996323082
0.960233033
0.965704402
0.999600675
0.999792767
0.999797496
0.997095991
0.975311428
0.994539457
0.957043066
0.99974102
0.998208272
0.866347507
0.934283935
0.99904225
0.507237383
0.873962897
0.996245996
0.93457299
0.941188644
0.995156318
0.78336283
0.993452243
0.722434442
0.996998403
0.999049896
0.999740058
0.999871931
0.907625818
0.999557883
0.999794371
0.999965657
0.994385947
0.810180018
0.999910547
0.994157716
0.999686593
0.334436835
0.99690595
0.977038264
0.996725405
0.887081247
0.315433926
0.999983937
0.99904753
0.9382502
0.995981691
0.986604517
0.285759058
0.999995598
0.999997504
0.999997385
0.843341455
0.948252374
0.999979754
0.99704321
0.717229123
0.999949766
0.820759102
0.999892715
0.892655942
0.999942808
0.999941433
0.996180305
0.996735987
0.831925853
0.999625055
0.993959429
0.999923264
0.871147418
0.999849884
0.999747414
0.866231951
0.999284313
0.846534361
0.999837581
0.619893248
0.966943509
0.959227923
0.592017547
0.999651449
0.988731161
0.998519309
0.998920414
0.927834558
0.867889318
0.99991395
0.99050239
0.994672366
0.999812871
0.886786178
0.939250684
0.996332738
0.999979675
0.999897476
0.999723957
0.99969116
0.999524398
0.999608115
0.998952766
0.999907738
0.998463632
0.997689763
0.99532274
0.99984602
0.985405424
0.86924356
0.999642141
0.950589877
0.888011343
0.999228663
0.999508045
0.456849461
0.552478896
0.994260312
0.952322708
0.633287091
0.954212157
0.999566047
0.969944497
0.999248534
0.997696974
0.992061277
0.966802099
0.959726144
0.999287905
0.959492069
0.988305359
0.999928081
0.997378716
0.997114527
0.884009417
0.991361568
0.403930148
0.964386268
0.999849553
0.999249414
0.99997837
0.973263477
0.961317182
0.142458781
0.869514957
0.998986913
0.997852673
0.999998692
0.998989493
0.998373048
0.997718901
0.999704955
0.995514994
0.998210141
0.963194801
0.999179965
0.995366724
0.98999059
0.971882079
0.999403957
0.893717878
0.889572018
0.997601195
0.991962401
0.986673665
0.989058869
0.999660818
0.957818191
0.995502829
0.0306531849
0.997325664
0.994684578
0.994845584
0.999997146
0.31985612
0.919897786
0.996084462
0.999001564
0.136104812
0.702647225
0.999099206
0.923543621
0.999402317
0.995605238
0.999940086
0.999988946
0.999986211
0.97811527
0.912327744
0.849018527
0.968775874
0.993635143
0.502526493
0.999101364
0.61761588
0.999782863
0.999522414
0.978958069
0.997290117
0.968038976
0.889145981
0.987802975
0.934780297
0.981421819
0.993988271
0.999725871
0.897688396
0.999901224
0.833901351
0.951037917
0.99927939
0.998020754
0.999546476
0.999921773
0.983326768
0.999930216
0.800649987
0.999916789
0.999493657
0.982915221
0.899087269
0.999928251
0.983813599
0.555637305
0.326644465
0.997660547
0.985366195
0.999387434
0.999907828
0.972821276
0.999992728
0.999906233
0.77259266
0.99996021
0.995132125
0.915852338
0.999181608
0.998059144
0.601019513
0.711664176
0.999775889
0.998585034
0.996016282
0.92538955
0.999740165
0.999876712
0.999916277
0.997715238
0.998837864
0.603709321
0.992927343
0.999779345
0.998795972
0.500943318
0.999757261
0.946225323
0.999470326
0.99979419
0.76343698
0.999739769
0.781376187
0.997336978
0.999724423
0.999932215
0.999521883
0.989469709
0.999260807
0.515242182
0.999594403
0.999781262
0.424352898
0.999996701
0.999061655
0.996094548
0.977841866
0.999945136
0.999781937
0.999990964
0.979220562
0.347706119
0.827862849
0.995097714
0.981166004
0.935930422
0.98487639
0.999065262
0.996949253
0.645934179
0.953781712
0.997814525
0.830337164
0.999878129
0.993356022
0.999790761
0.931119124
0.955967862
0.995994161
0.999841388
0.968802662
0.987495815
0.962191983
0.997091837
0.993164768
0.99768662
0.999911561
0.691088963
0.971240503
0.999996997
0.99810311
0.665032637
0.999991486
0.99966405
0.9897224
0.999931913
0.999994226
0.998818381
0.851540623
0.501625917
0.99929979
0.991423637
0.999129975
0.993060894
0.999955566
0.999920897
0.875181833
0.828550551
0.99998443
0.999853708
0.999753561
0.808865475
0.98363621
0.999770994
0.988728644
0.991210804
0.954831829
0.99989172
0.998865927
0.988623761
0.707474223
0.999602227
0.999097125
0.994643897
0.999977174
